shipment_id,sku,shipped_qty,delivered_qty,delivered_date,damaged_flag,returned_flag
S-5767,SKU-014,1,1,2024-01-17,0,0
S-5767,SKU-196,1,1,2024-01-17,0,0
S-5767,SKU-175,2,2,2024-01-17,0,0
S-5768,SKU-051,2,2,2024-02-05,0,0
S-5769,SKU-033,3,3,2024-02-05,0,0
S-5770,SKU-016,1,1,2024-01-14,0,0
S-5770,SKU-171,1,1,2024-01-14,0,0
S-5770,SKU-068,1,1,2024-01-14,0,1
S-5771,SKU-120,3,3,2024-03-15,0,0
S-5771,SKU-174,2,2,2024-03-15,0,0
S-5771,SKU-161,4,4,2024-03-15,0,0
S-5771,SKU-127,2,2,2024-03-15,0,0
S-5772,SKU-186,2,2,2024-02-11,0,0
S-5773,SKU-108,1,1,2024-02-11,0,0
S-5774,SKU-036,4,4,2024-04-11,0,0
S-5774,SKU-033,3,3,2024-04-11,0,0
S-5775,SKU-141,1,1,2024-02-12,0,0
S-5777,SKU-036,3,3,2024-04-22,0,0
S-5778,SKU-106,1,1,2024-01-11,0,0
S-5779,SKU-193,1,1,2024-04-13,0,0
S-5779,SKU-021,2,2,2024-04-13,0,0
S-5780,SKU-135,1,1,2024-04-14,0,1
S-5781,SKU-164,2,2,2024-01-24,0,0
S-5781,SKU-124,1,1,2024-01-24,0,1
S-5782,SKU-099,2,2,2024-01-25,0,0
S-5782,SKU-017,1,1,2024-01-25,0,0
S-5783,SKU-068,1,1,2024-04-17,0,0
S-5783,SKU-196,1,1,2024-04-17,0,0
S-5783,SKU-106,1,1,2024-04-17,0,0
S-5784,SKU-062,1,1,2024-04-08,0,0
S-5785,SKU-082,1,1,2024-04-11,0,0
S-5785,SKU-130,2,1,2024-04-11,0,0
S-5785,SKU-049,2,1,2024-04-11,0,0
S-5785,SKU-161,1,1,2024-04-11,0,0
S-5786,SKU-112,1,1,2024-02-21,0,0
S-5787,SKU-119,1,1,2024-02-21,0,0
S-5788,SKU-063,2,2,2024-01-13,0,0
S-5789,SKU-058,1,1,2024-03-22,0,0
S-5790,SKU-171,1,1,2024-03-30,0,0
S-5790,SKU-018,2,2,2024-03-30,0,0
S-5790,SKU-183,3,3,2024-03-30,0,0
S-5791,SKU-039,4,3,2024-02-14,0,0
S-5791,SKU-137,2,2,2024-02-14,0,0
S-5791,SKU-088,1,1,2024-02-14,0,0
S-5791,SKU-036,1,1,2024-02-14,0,0
S-5792,SKU-098,1,1,2024-01-23,0,0
S-5793,SKU-062,1,1,2024-05-01,0,0
S-5793,SKU-067,1,1,2024-05-01,0,0
S-5793,SKU-119,1,0,2024-05-01,0,0
S-5793,SKU-150,2,2,2024-05-01,0,0
S-5794,SKU-043,2,2,2024-03-24,0,1
S-5796,SKU-158,1,1,2024-04-04,0,0
S-5796,SKU-048,2,2,2024-04-04,0,0
S-5796,SKU-081,3,3,2024-04-04,0,0
S-5797,SKU-176,1,1,2024-03-26,0,0
S-5797,SKU-134,2,2,2024-03-26,0,0
S-5797,SKU-078,1,1,2024-03-26,0,1
S-5798,SKU-197,3,3,2024-03-25,0,0
S-5799,SKU-112,3,3,2024-02-27,0,0
S-5801,SKU-029,1,1,2024-03-12,0,0
S-5802,SKU-012,1,1,2024-04-04,0,0
S-5802,SKU-080,1,1,2024-04-04,0,0
S-5802,SKU-057,1,1,2024-04-04,0,0
S-5802,SKU-020,4,4,2024-04-04,0,0
S-5803,SKU-182,2,2,2024-03-05,0,0
S-5804,SKU-007,3,3,2024-03-04,0,0
S-5804,SKU-128,2,2,2024-03-04,0,0
S-5804,SKU-144,1,1,2024-03-04,0,0
S-5804,SKU-083,3,3,2024-03-04,0,0
S-5805,SKU-090,1,1,2024-03-30,0,0
S-5805,SKU-180,2,2,2024-03-30,0,0
S-5806,SKU-198,1,1,2024-03-11,0,0
S-5807,SKU-124,3,3,2024-03-31,0,0
S-5807,SKU-200,1,1,2024-03-31,0,0
S-5807,SKU-179,1,1,2024-03-31,0,0
S-5807,SKU-043,2,2,2024-03-31,0,0
S-5808,SKU-092,2,2,2024-01-20,0,0
S-5808,SKU-044,1,1,2024-01-20,0,0
S-5808,SKU-026,2,2,2024-01-20,0,0
S-5808,SKU-148,2,2,2024-01-20,0,0
S-5809,SKU-061,1,1,2024-04-06,0,1
S-5809,SKU-044,3,3,2024-04-06,0,0
S-5810,SKU-120,2,2,2024-04-07,0,0
S-5811,SKU-006,1,1,2024-01-14,0,0
S-5811,SKU-102,3,3,2024-01-14,0,0
S-5811,SKU-186,1,1,2024-01-14,0,0
S-5811,SKU-056,2,2,2024-01-14,0,1
S-5812,SKU-077,4,4,2024-04-19,0,0
S-5812,SKU-019,1,1,2024-04-19,0,0
S-5812,SKU-138,2,2,2024-04-19,0,0
S-5813,SKU-089,1,1,2024-03-26,0,0
S-5813,SKU-169,2,2,2024-03-26,0,1
S-5814,SKU-082,1,0,2024-03-25,0,0
S-5815,SKU-120,2,2,2024-03-05,0,0
S-5815,SKU-126,1,1,2024-03-05,0,0
S-5815,SKU-198,1,1,2024-03-05,0,0
S-5816,SKU-155,1,1,2024-03-19,0,0
S-5816,SKU-051,4,4,2024-03-19,0,0
S-5817,SKU-196,1,1,2024-03-26,0,0
S-5817,SKU-081,3,3,2024-03-26,0,0
S-5817,SKU-149,2,2,2024-03-26,0,0
S-5817,SKU-089,1,1,2024-03-26,0,0
S-5818,SKU-185,1,1,2024-02-08,0,0
S-5819,SKU-069,1,1,2024-02-10,0,0
S-5819,SKU-175,1,1,2024-02-10,0,1
S-5819,SKU-022,2,2,2024-02-10,0,0
S-5819,SKU-019,1,1,2024-02-10,0,0
S-5820,SKU-117,1,1,2024-03-09,0,0
S-5821,SKU-109,1,1,2024-01-28,0,0
S-5821,SKU-056,1,1,2024-01-28,0,0
S-5821,SKU-182,2,1,2024-01-28,0,0
S-5821,SKU-136,2,1,2024-01-28,0,1
S-5822,SKU-111,1,1,2024-04-27,1,0
S-5823,SKU-042,1,1,2024-04-05,0,0
S-5824,SKU-027,1,1,2024-04-05,1,0
S-5825,SKU-042,1,1,2024-03-30,0,0
S-5825,SKU-075,1,1,2024-03-30,0,0
S-5826,SKU-053,1,1,2024-03-30,0,0
S-5826,SKU-187,1,1,2024-03-30,0,0
S-5827,SKU-093,1,1,2024-01-10,0,1
S-5827,SKU-102,1,1,2024-01-10,0,0
S-5827,SKU-011,1,1,2024-01-10,0,0
S-5828,SKU-038,1,1,2024-02-27,0,0
S-5828,SKU-148,1,1,2024-02-27,0,0
S-5829,SKU-180,2,2,2024-02-27,0,0
S-5830,SKU-036,1,1,2024-01-18,0,0
S-5830,SKU-131,1,1,2024-01-18,0,0
S-5831,SKU-029,1,1,2024-03-16,0,0
S-5831,SKU-044,1,1,2024-03-16,0,0
S-5832,SKU-175,1,1,2024-02-07,0,0
S-5833,SKU-022,1,1,2024-01-30,0,0
S-5833,SKU-052,1,1,2024-01-30,0,0
S-5833,SKU-135,4,4,2024-01-30,0,0
S-5834,SKU-184,1,1,2024-01-09,1,0
S-5836,SKU-075,1,1,2024-01-15,0,0
S-5836,SKU-140,4,4,2024-01-15,1,0
S-5836,SKU-091,1,1,2024-01-15,0,0
S-5836,SKU-196,3,3,2024-01-15,0,0
S-5837,SKU-035,1,1,2024-04-26,0,1
S-5837,SKU-121,1,1,2024-04-26,0,0
S-5838,SKU-002,1,1,2024-04-26,0,0
S-5838,SKU-017,2,2,2024-04-26,0,0
S-5839,SKU-036,2,2,2024-04-21,0,0
S-5839,SKU-140,4,3,2024-04-21,0,0
S-5839,SKU-076,1,1,2024-04-21,0,0
S-5840,SKU-112,3,3,2024-02-24,0,0
S-5842,SKU-126,2,2,2024-02-23,0,0
S-5842,SKU-179,3,3,2024-02-23,0,0
S-5842,SKU-157,1,1,2024-02-23,0,0
S-5843,SKU-084,1,1,2024-04-23,0,0
S-5845,SKU-041,2,2,2024-04-17,0,0
S-5847,SKU-084,4,4,2024-01-29,0,0
S-5847,SKU-188,4,4,2024-01-29,0,0
S-5848,SKU-024,1,1,2024-01-18,0,0
S-5848,SKU-176,1,1,2024-01-18,0,0
S-5849,SKU-009,1,1,2024-04-16,0,0
S-5849,SKU-132,1,1,2024-04-16,0,0
S-5849,SKU-021,4,4,2024-04-16,0,0
S-5849,SKU-094,3,2,2024-04-16,0,0
S-5850,SKU-197,3,3,2024-02-13,0,0
S-5851,SKU-182,1,1,2024-01-05,0,0
S-5853,SKU-033,2,2,2024-03-14,0,0
S-5855,SKU-177,1,1,2024-03-30,0,0
S-5855,SKU-045,1,1,2024-03-30,0,0
S-5856,SKU-054,1,1,2024-03-30,0,0
S-5857,SKU-108,4,4,2024-01-05,0,1
S-5859,SKU-034,1,1,2024-04-25,0,0
S-5859,SKU-116,1,1,2024-04-25,0,0
S-5859,SKU-062,2,1,2024-04-25,0,0
S-5859,SKU-035,2,2,2024-04-25,0,0
S-5860,SKU-001,1,1,2024-02-09,0,0
S-5860,SKU-060,3,3,2024-02-09,0,0
S-5861,SKU-037,1,1,2024-03-05,0,0
S-5861,SKU-071,4,4,2024-03-05,0,0
S-5861,SKU-175,1,1,2024-03-05,0,0
S-5861,SKU-164,3,3,2024-03-05,0,0
S-5862,SKU-197,1,1,2024-03-01,0,0
S-5862,SKU-148,1,1,2024-03-01,0,0
S-5863,SKU-112,1,1,2024-03-02,0,0
S-5863,SKU-030,2,2,2024-03-02,0,0
S-5864,SKU-107,1,0,2024-03-20,0,1
S-5864,SKU-156,2,2,2024-03-20,0,0
S-5865,SKU-029,1,0,2024-03-19,0,0
S-5866,SKU-110,2,1,2024-02-16,0,0
S-5866,SKU-109,1,1,2024-02-16,0,1
S-5867,SKU-143,1,1,2024-01-13,0,0
S-5867,SKU-121,3,3,2024-01-13,0,1
S-5868,SKU-064,2,2,2024-03-15,0,0
S-5868,SKU-053,2,2,2024-03-15,0,0
S-5868,SKU-066,1,1,2024-03-15,0,0
S-5868,SKU-001,4,4,2024-03-15,0,0
S-5869,SKU-112,1,0,2024-03-29,0,0
S-5869,SKU-026,1,1,2024-03-29,0,0
S-5869,SKU-005,2,2,2024-03-29,0,0
S-5869,SKU-100,1,1,2024-03-29,0,0
S-5870,SKU-002,1,1,2024-02-23,0,0
S-5870,SKU-008,4,4,2024-02-23,0,0
S-5871,SKU-176,1,1,2024-02-23,0,0
S-5872,SKU-189,2,2,2024-01-12,0,0
S-5872,SKU-085,1,0,2024-01-12,0,0
S-5873,SKU-085,2,2,2024-01-08,0,0
S-5873,SKU-187,3,3,2024-01-08,0,0
S-5874,SKU-026,1,1,2024-01-08,0,0
S-5875,SKU-077,1,1,2024-04-18,0,0
S-5875,SKU-149,1,1,2024-04-18,1,0
S-5876,SKU-037,1,1,2024-04-17,0,0
S-5877,SKU-001,1,0,2024-02-18,0,0
S-5877,SKU-034,3,2,2024-02-18,0,1
S-5877,SKU-151,1,1,2024-02-18,0,0
S-5878,SKU-092,1,1,2024-04-17,0,0
S-5878,SKU-005,1,1,2024-04-17,0,0
S-5878,SKU-082,1,1,2024-04-17,0,0
S-5878,SKU-002,1,1,2024-04-17,0,0
S-5879,SKU-107,3,3,2024-02-21,0,0
S-5879,SKU-181,2,2,2024-02-21,0,0
S-5880,SKU-085,1,1,2024-03-29,0,0
S-5880,SKU-032,1,0,2024-03-29,0,0
S-5880,SKU-182,2,2,2024-03-29,0,0
S-5880,SKU-042,1,1,2024-03-29,0,0
S-5881,SKU-170,1,1,2024-04-05,0,0
S-5881,SKU-035,1,1,2024-04-05,0,1
S-5881,SKU-179,1,1,2024-04-05,0,0
S-5881,SKU-042,2,2,2024-04-05,0,0
S-5882,SKU-141,1,1,2024-04-13,0,1
S-5882,SKU-050,1,1,2024-04-13,0,0
S-5883,SKU-090,1,1,2024-01-13,0,0
S-5883,SKU-078,1,1,2024-01-13,0,0
S-5884,SKU-163,1,1,2024-01-14,0,0
S-5884,SKU-061,1,1,2024-01-14,0,0
S-5885,SKU-104,2,2,2024-02-10,0,0
S-5885,SKU-045,1,1,2024-02-10,0,0
S-5886,SKU-088,2,2,2024-02-09,0,0
S-5887,SKU-198,1,1,2024-03-03,0,0
S-5888,SKU-012,1,1,2024-03-03,0,0
S-5889,SKU-085,3,3,2024-01-30,0,1
S-5889,SKU-199,3,3,2024-01-30,0,0
S-5889,SKU-030,2,2,2024-01-30,0,0
S-5890,SKU-130,1,1,2024-03-12,0,0
S-5890,SKU-176,1,1,2024-03-12,0,0
S-5891,SKU-112,1,1,2024-03-12,0,0
S-5892,SKU-140,3,3,2024-01-18,0,0
S-5892,SKU-181,4,4,2024-01-18,0,0
S-5893,SKU-057,1,1,2024-02-18,0,0
S-5893,SKU-103,1,1,2024-02-18,0,0
S-5893,SKU-046,3,3,2024-02-18,0,0
S-5893,SKU-011,4,4,2024-02-18,0,0
S-5894,SKU-151,3,3,2024-03-05,0,0
S-5894,SKU-005,1,1,2024-03-05,0,0
S-5895,SKU-061,3,3,2024-03-05,0,0
S-5896,SKU-130,2,2,2024-03-19,0,0
S-5896,SKU-137,1,1,2024-03-19,1,0
S-5896,SKU-002,1,1,2024-03-19,0,0
S-5897,SKU-140,1,1,2024-01-24,0,0
S-5899,SKU-018,1,1,2024-02-25,0,0
S-5900,SKU-156,1,1,2024-03-15,0,0
S-5900,SKU-034,3,3,2024-03-15,0,0
S-5901,SKU-046,1,1,2024-03-15,0,0
S-5902,SKU-178,1,1,2024-02-23,0,0
S-5903,SKU-197,1,1,2024-02-21,0,0
S-5904,SKU-047,4,4,2024-01-25,0,0
S-5904,SKU-084,1,1,2024-01-25,0,0
S-5905,SKU-012,1,1,2024-01-24,0,0
S-5905,SKU-153,1,1,2024-01-24,0,0
S-5906,SKU-114,1,1,2024-04-07,0,0
S-5906,SKU-083,1,0,2024-04-07,0,0
S-5907,SKU-156,2,2,2024-03-29,0,0
S-5908,SKU-049,1,1,2024-02-06,0,0
S-5908,SKU-028,1,1,2024-02-06,0,0
S-5908,SKU-175,2,2,2024-02-06,0,0
S-5908,SKU-115,1,1,2024-02-06,0,0
S-5909,SKU-079,3,2,2024-04-24,0,0
S-5909,SKU-195,1,1,2024-04-24,0,0
S-5910,SKU-085,1,1,2024-04-24,0,0
S-5910,SKU-182,1,1,2024-04-24,0,0
S-5911,SKU-065,1,1,2024-01-07,0,0
S-5911,SKU-084,2,1,2024-01-07,0,0
S-5912,SKU-100,1,1,2024-04-16,0,0
S-5912,SKU-141,3,3,2024-04-16,0,0
S-5913,SKU-001,2,2,2024-04-16,0,0
S-5914,SKU-147,2,2,2024-04-13,0,0
S-5915,SKU-119,1,0,2024-04-14,0,0
S-5916,SKU-090,3,3,2024-01-05,0,0
S-5917,SKU-199,2,2,2024-03-13,0,0
S-5917,SKU-047,1,1,2024-03-13,0,0
S-5917,SKU-030,1,1,2024-03-13,0,0
S-5918,SKU-134,1,0,2024-03-12,0,0
S-5919,SKU-182,2,2,2024-03-12,0,0
S-5920,SKU-002,2,2,2024-03-07,0,0
S-5920,SKU-016,1,1,2024-03-07,1,0
S-5921,SKU-132,1,1,2024-03-07,0,0
S-5922,SKU-111,2,2,2024-03-30,0,0
S-5923,SKU-130,1,1,2024-02-05,0,0
S-5923,SKU-172,1,1,2024-02-05,0,0
S-5923,SKU-034,1,1,2024-02-05,0,0
S-5923,SKU-163,1,1,2024-02-05,1,0
S-5924,SKU-185,2,2,2024-03-07,0,0
S-5924,SKU-059,3,3,2024-03-07,0,0
S-5925,SKU-100,1,0,2024-02-14,0,0
S-5925,SKU-072,2,2,2024-02-14,0,0
S-5925,SKU-028,3,3,2024-02-14,0,0
S-5926,SKU-164,1,0,2024-01-30,0,0
S-5926,SKU-194,1,1,2024-01-30,0,0
S-5926,SKU-123,1,1,2024-01-30,0,0
S-5926,SKU-155,2,2,2024-01-30,0,0
S-5927,SKU-027,1,1,2024-02-28,0,0
S-5929,SKU-179,1,1,2024-04-03,1,0
S-5929,SKU-101,1,1,2024-04-03,0,0
S-5930,SKU-055,1,1,2024-05-01,0,0
S-5931,SKU-134,3,2,2024-05-02,0,0
S-5932,SKU-133,3,3,2024-03-29,0,0
S-5932,SKU-174,3,3,2024-03-29,0,0
S-5933,SKU-132,2,1,2024-03-21,0,0
S-5933,SKU-188,2,2,2024-03-21,0,0
S-5933,SKU-094,1,1,2024-03-21,0,0
S-5933,SKU-165,1,1,2024-03-21,0,0
S-5934,SKU-132,1,1,2024-02-24,0,0
S-5935,SKU-198,1,1,2024-02-05,0,0
S-5935,SKU-140,1,1,2024-02-05,0,0
S-5936,SKU-148,1,1,2024-01-25,0,0
S-5936,SKU-102,1,1,2024-01-25,0,0
S-5936,SKU-120,1,1,2024-01-25,0,0
S-5936,SKU-179,1,1,2024-01-25,0,0
S-5937,SKU-166,2,2,2024-02-21,0,0
S-5937,SKU-002,2,2,2024-02-21,0,0
S-5938,SKU-128,2,2,2024-01-18,0,0
S-5939,SKU-151,1,1,2024-01-18,0,0
S-5940,SKU-150,4,4,2024-02-16,0,0
S-5941,SKU-077,1,1,2024-03-02,0,0
S-5941,SKU-168,1,1,2024-03-02,0,0
S-5941,SKU-187,1,1,2024-03-02,0,0
S-5941,SKU-071,1,1,2024-03-02,0,0
S-5942,SKU-029,1,1,2024-03-19,0,0
S-5942,SKU-071,1,0,2024-03-19,0,0
S-5943,SKU-044,1,1,2024-04-04,0,0
S-5943,SKU-149,1,1,2024-04-04,0,0
S-5944,SKU-104,1,0,2024-04-05,0,0
S-5945,SKU-088,1,1,2024-04-12,0,0
S-5945,SKU-164,2,2,2024-04-12,0,0
S-5946,SKU-198,2,2,2024-04-12,0,0
S-5947,SKU-197,2,2,2024-02-21,0,0
S-5948,SKU-091,2,2,2024-02-02,0,0
S-5949,SKU-028,2,2,2024-01-23,0,0
S-5949,SKU-101,1,1,2024-01-23,0,0
S-5949,SKU-177,1,1,2024-01-23,0,0
S-5950,SKU-167,1,1,2024-04-22,0,0
S-5950,SKU-088,2,2,2024-04-22,0,0
S-5950,SKU-149,2,2,2024-04-22,0,0
S-5951,SKU-164,1,1,2024-05-03,0,0
S-5951,SKU-161,2,2,2024-05-03,0,0
S-5952,SKU-133,4,4,2024-05-03,0,0
S-5952,SKU-085,2,1,2024-05-03,0,0
S-5953,SKU-147,2,2,2024-01-05,0,0
S-5954,SKU-181,2,2,2024-01-05,0,0
S-5955,SKU-116,4,4,2024-01-11,0,0
S-5955,SKU-130,1,1,2024-01-11,0,0
S-5956,SKU-194,1,1,2024-01-10,0,0
S-5956,SKU-081,1,1,2024-01-10,0,0
S-5957,SKU-142,4,4,2024-04-12,0,0
S-5957,SKU-171,2,1,2024-04-12,0,0
S-5958,SKU-056,1,1,2024-03-02,0,0
S-5958,SKU-135,4,4,2024-03-02,0,0
S-5959,SKU-123,1,1,2024-03-03,0,0
S-5959,SKU-080,2,2,2024-03-03,0,0
S-5960,SKU-015,1,1,2024-03-05,0,0
S-5961,SKU-167,1,1,2024-02-20,0,0
S-5963,SKU-176,2,2,2024-04-14,0,0
S-5965,SKU-120,2,2,2024-03-21,0,0
S-5966,SKU-176,1,1,2024-03-03,0,0
S-5966,SKU-025,2,2,2024-03-03,0,0
S-5967,SKU-169,2,2,2024-03-17,0,0
S-5967,SKU-007,1,1,2024-03-17,0,0
S-5968,SKU-137,1,1,2024-03-11,0,0
S-5968,SKU-131,1,1,2024-03-11,0,0
S-5969,SKU-041,1,1,2024-01-05,0,1
S-5969,SKU-150,1,1,2024-01-05,0,0
S-5970,SKU-183,1,1,2024-03-26,0,0
S-5970,SKU-051,1,0,2024-03-26,0,0
S-5971,SKU-184,1,0,2024-03-27,0,0
S-5972,SKU-061,1,1,2024-02-02,0,0
S-5972,SKU-049,1,1,2024-02-02,0,0
S-5972,SKU-004,3,2,2024-02-02,0,0
S-5972,SKU-105,4,4,2024-02-02,0,0
S-5973,SKU-034,1,1,2024-05-03,0,0
S-5973,SKU-086,2,2,2024-05-03,0,0
S-5973,SKU-142,1,1,2024-05-03,0,0
S-5974,SKU-023,4,4,2024-03-04,0,0
S-5974,SKU-196,1,0,2024-03-04,0,0
S-5975,SKU-041,3,3,2024-04-05,0,0
S-5975,SKU-081,1,1,2024-04-05,0,0
S-5975,SKU-051,3,2,2024-04-05,0,0
S-5975,SKU-118,2,1,2024-04-05,0,0
S-5976,SKU-073,2,2,2024-02-14,0,0
S-5976,SKU-116,2,2,2024-02-14,0,0
S-5976,SKU-160,2,1,2024-02-14,0,0
S-5976,SKU-040,2,2,2024-02-14,0,0
S-5977,SKU-033,1,1,2024-03-05,0,1
S-5977,SKU-063,2,1,2024-03-05,0,0
S-5978,SKU-069,2,2,2024-03-06,0,0
S-5978,SKU-036,1,1,2024-03-06,0,0
S-5979,SKU-109,1,1,2024-02-07,0,0
S-5980,SKU-157,1,1,2024-02-08,0,0
S-5981,SKU-182,3,3,2024-04-29,0,0
S-5981,SKU-063,1,1,2024-04-29,0,0
S-5982,SKU-150,3,3,2024-04-29,0,0
S-5983,SKU-178,1,1,2024-03-13,0,0
S-5983,SKU-089,1,1,2024-03-13,0,0
S-5983,SKU-116,1,1,2024-03-13,0,0
S-5983,SKU-011,1,1,2024-03-13,0,0
S-5984,SKU-030,1,1,2024-04-17,0,0
S-5984,SKU-121,1,1,2024-04-17,0,0
S-5985,SKU-050,1,1,2024-03-05,0,0
S-5986,SKU-108,1,0,2024-03-05,0,0
S-5987,SKU-093,1,1,2024-02-10,1,0
S-5988,SKU-101,2,2,2024-01-06,1,0
S-5988,SKU-071,1,1,2024-01-06,0,0
S-5988,SKU-029,1,1,2024-01-06,0,0
S-5988,SKU-121,1,1,2024-01-06,1,0
S-5989,SKU-153,1,1,2024-01-24,0,0
S-5989,SKU-064,3,3,2024-01-24,0,0
S-5989,SKU-024,1,1,2024-01-24,0,0
S-5989,SKU-170,1,1,2024-01-24,1,0
S-5990,SKU-084,1,1,2024-02-14,0,0
S-5990,SKU-113,1,0,2024-02-14,0,0
S-5990,SKU-008,1,1,2024-02-14,0,0
S-5991,SKU-044,3,3,2024-03-23,0,0
S-5992,SKU-061,1,1,2024-04-14,0,0
S-5992,SKU-139,1,1,2024-04-14,0,0
S-5992,SKU-167,1,1,2024-04-14,0,0
S-5993,SKU-073,2,2,2024-01-29,0,0
S-5993,SKU-076,4,3,2024-01-29,1,0
S-5994,SKU-091,2,1,2024-02-22,0,0
S-5994,SKU-178,3,3,2024-02-22,0,0
S-5995,SKU-066,3,2,2024-02-18,0,0
S-5996,SKU-083,4,4,2024-01-05,0,0
S-5996,SKU-095,1,0,2024-01-05,0,0
S-5997,SKU-014,1,1,2024-04-15,0,0
S-5997,SKU-086,1,1,2024-04-15,0,0
S-5998,SKU-055,3,3,2024-01-18,1,0
S-5999,SKU-110,2,2,2024-04-29,0,0
S-6000,SKU-128,1,1,2024-04-27,0,0
S-6000,SKU-125,2,1,2024-04-27,0,0
S-6000,SKU-197,1,1,2024-04-27,0,0
S-6001,SKU-056,2,2,2024-04-05,0,0
S-6002,SKU-036,1,1,2024-04-07,0,0
S-6002,SKU-166,4,4,2024-04-07,0,0
S-6003,SKU-050,2,2,2024-04-19,0,0
S-6003,SKU-148,1,1,2024-04-19,0,0
S-6004,SKU-106,2,2,2024-02-09,0,0
S-6004,SKU-174,1,0,2024-02-09,0,0
S-6004,SKU-068,1,1,2024-02-09,0,0
S-6005,SKU-178,1,1,2024-01-14,0,0
S-6006,SKU-046,1,1,2024-01-14,0,0
S-6007,SKU-097,1,1,2024-05-01,0,0
S-6007,SKU-170,2,2,2024-05-01,0,0
S-6007,SKU-145,1,1,2024-05-01,0,0
S-6007,SKU-185,1,1,2024-05-01,0,0
S-6008,SKU-048,1,1,2024-04-11,0,0
S-6010,SKU-039,2,2,2024-02-09,0,1
S-6010,SKU-016,2,2,2024-02-09,0,0
S-6010,SKU-145,1,1,2024-02-09,0,0
S-6011,SKU-103,1,1,2024-04-13,0,0
S-6011,SKU-006,2,2,2024-04-13,0,0
S-6011,SKU-174,1,1,2024-04-13,0,0
S-6012,SKU-111,1,0,2024-03-10,0,0
S-6012,SKU-010,1,0,2024-03-10,0,0
S-6013,SKU-165,1,1,2024-03-10,0,0
S-6014,SKU-174,1,1,2024-01-21,0,0
S-6014,SKU-088,2,1,2024-01-21,1,0
S-6015,SKU-054,1,1,2024-05-05,0,0
S-6015,SKU-015,3,3,2024-05-05,0,0
S-6016,SKU-010,3,3,2024-05-06,0,0
S-6017,SKU-080,1,1,2024-03-19,0,0
S-6017,SKU-157,2,2,2024-03-19,0,0
S-6017,SKU-009,3,3,2024-03-19,0,0
S-6018,SKU-122,2,2,2024-02-06,0,0
S-6018,SKU-042,1,0,2024-02-06,0,0
S-6019,SKU-047,1,0,2024-02-14,0,0
S-6019,SKU-019,1,1,2024-02-14,0,0
S-6019,SKU-187,2,2,2024-02-14,0,0
S-6020,SKU-194,1,1,2024-03-30,0,0
S-6020,SKU-176,2,1,2024-03-30,0,0
S-6020,SKU-151,1,1,2024-03-30,0,0
S-6020,SKU-060,2,2,2024-03-30,0,0
S-6021,SKU-167,1,1,2024-04-09,0,0
S-6021,SKU-097,2,1,2024-04-09,1,0
S-6022,SKU-029,1,0,2024-04-07,0,0
S-6022,SKU-001,1,0,2024-04-07,0,1
S-6022,SKU-087,1,1,2024-04-07,0,0
S-6023,SKU-045,3,3,2024-03-23,0,1
S-6023,SKU-041,3,3,2024-03-23,0,0
S-6023,SKU-022,1,0,2024-03-23,0,0
S-6023,SKU-107,1,1,2024-03-23,0,0
S-6024,SKU-131,2,2,2024-04-16,0,0
S-6024,SKU-038,1,1,2024-04-16,0,0
S-6024,SKU-060,1,0,2024-04-16,0,0
S-6025,SKU-047,4,4,2024-02-06,0,0
S-6025,SKU-117,1,1,2024-02-06,0,0
S-6025,SKU-200,1,1,2024-02-06,0,0
S-6026,SKU-159,1,1,2024-01-18,1,1
S-6027,SKU-083,1,0,2024-01-11,0,1
S-6027,SKU-126,1,1,2024-01-11,0,0
S-6028,SKU-043,1,1,2024-03-29,0,1
S-6028,SKU-114,1,1,2024-03-29,0,0
S-6029,SKU-016,1,1,2024-02-13,0,0
S-6030,SKU-050,1,1,2024-02-24,0,0
S-6030,SKU-039,4,3,2024-02-24,0,0
S-6030,SKU-041,1,1,2024-02-24,0,0
S-6031,SKU-043,1,1,2024-02-05,0,0
S-6031,SKU-108,1,1,2024-02-05,0,0
S-6032,SKU-014,2,2,2024-03-08,0,0
S-6032,SKU-067,1,1,2024-03-08,0,0
S-6032,SKU-075,1,1,2024-03-08,0,0
S-6033,SKU-129,4,4,2024-04-08,0,0
S-6034,SKU-083,1,1,2024-02-07,0,0
S-6034,SKU-036,1,1,2024-02-07,1,0
S-6034,SKU-190,1,1,2024-02-07,0,0
S-6035,SKU-107,1,1,2024-03-17,0,0
S-6035,SKU-004,2,2,2024-03-17,0,0
S-6036,SKU-146,1,1,2024-03-16,0,0
S-6037,SKU-113,1,1,2024-03-13,0,0
S-6038,SKU-161,1,1,2024-04-22,0,0
S-6038,SKU-066,4,4,2024-04-22,0,0
S-6039,SKU-178,3,3,2024-04-23,1,0
S-6039,SKU-088,2,2,2024-04-23,0,0
S-6040,SKU-141,1,1,2024-03-08,0,0
S-6040,SKU-116,1,1,2024-03-08,0,0
S-6041,SKU-121,1,1,2024-01-15,0,0
S-6043,SKU-141,2,2,2024-04-09,0,0
S-6043,SKU-138,3,3,2024-04-09,0,0
S-6044,SKU-067,1,1,2024-04-11,0,0
S-6045,SKU-107,2,2,2024-01-19,0,0
S-6045,SKU-070,1,1,2024-01-19,0,0
S-6046,SKU-156,1,1,2024-01-19,0,0
S-6046,SKU-179,4,4,2024-01-19,0,0
S-6047,SKU-112,2,2,2024-02-03,0,1
S-6047,SKU-014,3,2,2024-02-03,0,0
