order_id,sku,product_category,ordered_qty,unit_price
O-103626,SKU-079,Home,1,686.48
O-103627,SKU-189,Electronics,1,3329.19
O-103627,SKU-070,Sports,1,1932.73
O-103628,SKU-135,Beauty,1,2381.97
O-103628,SKU-185,Home,3,892.67
O-103628,SKU-059,Home,2,722.06
O-103628,SKU-016,Home,1,2208.5
O-103629,SKU-112,Electronics,2,2749.6
O-103629,SKU-081,Electronics,1,4449.46
O-103629,SKU-079,Sports,1,1210.08
O-103630,SKU-026,Fashion,1,1103.35
O-103630,SKU-167,Home,4,1323.24
O-103630,SKU-080,Fashion,1,1318.49
O-103630,SKU-075,Sports,2,1406.04
O-103631,SKU-070,Home,2,1799.73
O-103631,SKU-040,Fashion,1,1233.39
O-103631,SKU-172,Home,1,1507.55
O-103631,SKU-008,Fashion,2,838.06
O-103632,SKU-002,Sports,1,2035.1
O-103633,SKU-079,Beauty,1,1157.53
O-103633,SKU-113,Fashion,1,752.99
O-103634,SKU-180,Sports,1,2370.73
O-103634,SKU-024,Beauty,1,1952.23
O-103634,SKU-031,Electronics,1,4199.21
O-103635,SKU-087,Fashion,1,879.23
O-103635,SKU-107,Electronics,1,1282.7
O-103636,SKU-157,Fashion,1,1223.53
O-103636,SKU-148,Electronics,1,594.45
O-103637,SKU-080,Home,1,709.6
O-103637,SKU-127,Sports,2,2133.35
O-103637,SKU-090,Sports,2,1379.14
O-103638,SKU-159,Home,1,690.54
O-103638,SKU-181,Beauty,1,2346.52
O-103638,SKU-017,Electronics,1,2342.99
O-103639,SKU-082,Home,1,2341.03
O-103639,SKU-080,Fashion,3,1459.73
O-103640,SKU-084,Electronics,1,591.25
O-103641,SKU-176,Electronics,3,2781.34
O-103641,SKU-163,Sports,2,175.65
O-103641,SKU-160,Home,1,340.4
O-103642,SKU-099,Electronics,2,761.33
O-103642,SKU-020,Electronics,3,1937.95
O-103642,SKU-171,Home,1,855.09
O-103642,SKU-200,Fashion,4,1471.75
O-103643,SKU-099,Fashion,1,1495.99
O-103643,SKU-082,Home,3,809.56
O-103643,SKU-158,Sports,1,1000.37
O-103644,SKU-152,Home,2,71.39
O-103644,SKU-045,Home,2,2382.53
O-103644,SKU-010,Beauty,2,2137.25
O-103645,SKU-098,Beauty,1,1248.95
O-103645,SKU-183,Beauty,2,1288.15
O-103646,SKU-150,Beauty,1,1581.15
O-103646,SKU-170,Sports,1,563.69
O-103647,SKU-045,Home,1,471.33
O-103648,SKU-146,Fashion,2,1294.43
O-103649,SKU-060,Beauty,1,1910.21
O-103649,SKU-138,Electronics,1,3491.27
O-103650,SKU-146,Fashion,2,1003.43
O-103651,SKU-024,Sports,1,868.92
O-103651,SKU-017,Home,1,1121.75
O-103652,SKU-156,Home,1,1798.32
O-103652,SKU-174,Fashion,1,823.22
O-103652,SKU-005,Home,1,1303.93
O-103652,SKU-160,Fashion,2,457.69
O-103653,SKU-168,Home,1,1456.49
O-103653,SKU-162,Fashion,4,1140.94
O-103654,SKU-001,Beauty,1,993.39
O-103655,SKU-109,Home,2,1962.41
O-103655,SKU-173,Sports,1,346.32
O-103656,SKU-191,Beauty,1,2334.9
O-103656,SKU-049,Home,2,1004.51
O-103656,SKU-070,Home,3,1470.09
O-103657,SKU-077,Sports,1,2385.8
O-103657,SKU-173,Home,2,328.89
O-103657,SKU-133,Home,3,1723.24
O-103657,SKU-138,Fashion,1,1317.18
O-103658,SKU-054,Sports,1,855.25
O-103658,SKU-121,Beauty,2,371.83
O-103658,SKU-095,Beauty,4,723.81
O-103658,SKU-027,Sports,2,754.66
O-103659,SKU-066,Electronics,1,332.88
O-103659,SKU-188,Sports,3,942.6
O-103660,SKU-112,Home,2,197.53
O-103660,SKU-199,Fashion,1,364.23
O-103660,SKU-093,Home,1,918.05
O-103660,SKU-074,Sports,1,808.6
O-103661,SKU-046,Sports,1,2065.19
O-103661,SKU-099,Fashion,1,485.87
O-103661,SKU-159,Fashion,1,1465.24
O-103661,SKU-035,Electronics,1,1747.7
O-103662,SKU-116,Fashion,1,1407.21
O-103662,SKU-069,Electronics,4,1446.05
O-103662,SKU-053,Sports,2,1570.96
O-103663,SKU-089,Sports,1,2287.87
O-103663,SKU-042,Sports,2,952.11
O-103664,SKU-160,Fashion,2,765.73
O-103664,SKU-096,Beauty,2,1526.23
O-103664,SKU-156,Electronics,1,2943.56
O-103665,SKU-064,Sports,1,2164.44
O-103666,SKU-110,Beauty,1,1400.48
O-103666,SKU-155,Fashion,1,156.96
O-103667,SKU-084,Fashion,1,223.39
O-103667,SKU-054,Sports,1,1548.64
O-103668,SKU-025,Beauty,1,1978.84
O-103669,SKU-104,Beauty,1,2226.32
O-103669,SKU-085,Electronics,3,4681.64
O-103669,SKU-012,Sports,1,1530.66
O-103669,SKU-067,Sports,2,772.91
O-103670,SKU-052,Sports,1,404.57
O-103670,SKU-002,Sports,2,597.74
O-103670,SKU-010,Fashion,1,1086.51
O-103671,SKU-071,Sports,1,1583.36
O-103671,SKU-035,Beauty,1,1904.0
O-103671,SKU-141,Home,2,1211.36
O-103672,SKU-071,Fashion,1,353.41
O-103673,SKU-190,Beauty,3,1682.55
O-103673,SKU-187,Beauty,1,110.69
O-103673,SKU-157,Sports,2,2413.92
O-103674,SKU-112,Sports,3,1543.51
O-103674,SKU-111,Sports,1,1857.28
O-103674,SKU-116,Sports,3,1716.09
O-103674,SKU-151,Fashion,1,1244.48
O-103675,SKU-117,Electronics,2,947.87
O-103676,SKU-105,Electronics,1,826.44
O-103676,SKU-180,Beauty,1,451.38
O-103676,SKU-028,Sports,2,1476.13
O-103676,SKU-118,Electronics,1,589.55
O-103677,SKU-022,Electronics,1,692.0
O-103677,SKU-067,Electronics,1,3107.31
O-103677,SKU-160,Electronics,1,503.64
O-103677,SKU-113,Home,1,1349.04
O-103678,SKU-135,Electronics,1,3069.33
O-103678,SKU-067,Fashion,1,652.31
O-103678,SKU-184,Beauty,2,1040.18
O-103678,SKU-115,Beauty,1,2107.19
O-103679,SKU-092,Fashion,1,982.94
O-103679,SKU-108,Electronics,3,4269.66
O-103679,SKU-111,Fashion,1,1280.19
O-103680,SKU-020,Sports,2,2330.28
O-103681,SKU-187,Electronics,4,742.44
O-103681,SKU-130,Beauty,2,548.59
O-103681,SKU-109,Beauty,1,2190.87
O-103681,SKU-006,Fashion,1,175.79
O-103682,SKU-067,Sports,1,2431.18
O-103683,SKU-186,Home,1,1140.35
O-103683,SKU-175,Home,3,1662.6
O-103684,SKU-073,Fashion,2,622.61
O-103684,SKU-178,Sports,1,1848.67
O-103684,SKU-054,Beauty,1,1957.2
O-103685,SKU-148,Sports,2,445.65
O-103686,SKU-084,Fashion,2,405.81
O-103686,SKU-005,Electronics,4,454.68
O-103686,SKU-072,Fashion,1,132.22
O-103687,SKU-105,Sports,2,1504.27
O-103687,SKU-182,Home,2,613.75
O-103688,SKU-125,Fashion,3,677.75
O-103688,SKU-088,Electronics,1,1635.42
O-103689,SKU-035,Fashion,2,397.95
O-103690,SKU-046,Beauty,1,1760.15
O-103690,SKU-144,Electronics,1,361.72
O-103691,SKU-121,Sports,1,1259.75
O-103692,SKU-151,Fashion,1,270.39
O-103692,SKU-043,Beauty,2,617.32
O-103693,SKU-032,Fashion,1,871.26
O-103693,SKU-077,Electronics,1,3138.35
O-103693,SKU-009,Home,1,1808.34
O-103693,SKU-034,Sports,1,1044.43
O-103694,SKU-083,Home,2,2216.6
O-103694,SKU-181,Beauty,1,504.33
O-103694,SKU-126,Fashion,1,592.61
O-103694,SKU-110,Sports,1,643.65
O-103695,SKU-019,Beauty,1,2084.74
O-103695,SKU-162,Home,1,1812.28
O-103696,SKU-133,Home,1,1059.32
O-103696,SKU-166,Beauty,1,2057.76
O-103696,SKU-074,Sports,4,695.68
O-103696,SKU-147,Electronics,1,3557.82
O-103697,SKU-172,Home,1,53.9
O-103697,SKU-099,Fashion,2,931.52
O-103698,SKU-132,Electronics,1,961.97
O-103698,SKU-090,Electronics,2,4036.47
O-103698,SKU-057,Electronics,4,1858.28
O-103698,SKU-005,Home,2,1066.73
O-103699,SKU-113,Beauty,1,1314.13
O-103699,SKU-141,Sports,1,199.73
O-103699,SKU-148,Fashion,1,492.76
O-103700,SKU-022,Sports,2,2498.6
O-103701,SKU-167,Fashion,1,707.08
O-103701,SKU-054,Sports,1,998.08
O-103701,SKU-001,Fashion,1,839.03
O-103701,SKU-195,Home,1,2014.7
O-103702,SKU-182,Beauty,1,1552.38
O-103703,SKU-118,Sports,1,699.86
O-103703,SKU-090,Beauty,1,2002.68
O-103704,SKU-195,Electronics,3,3656.87
O-103704,SKU-122,Home,2,1487.78
O-103705,SKU-100,Home,2,1340.49
O-103705,SKU-084,Electronics,2,1333.73
O-103705,SKU-107,Home,1,1717.25
O-103706,SKU-192,Fashion,1,955.73
O-103706,SKU-109,Fashion,3,211.96
O-103706,SKU-056,Home,2,636.59
O-103706,SKU-065,Sports,1,2479.18
O-103707,SKU-067,Sports,1,1713.51
O-103707,SKU-104,Sports,2,240.88
O-103708,SKU-097,Home,2,129.41
O-103708,SKU-192,Home,2,444.1
O-103708,SKU-190,Electronics,3,2345.09
O-103709,SKU-138,Home,1,1877.78
O-103709,SKU-019,Home,1,1790.17
O-103710,SKU-057,Beauty,2,1796.92
O-103710,SKU-095,Electronics,1,3152.13
O-103710,SKU-113,Beauty,2,983.2
O-103710,SKU-174,Electronics,1,595.57
O-103711,SKU-115,Home,3,2072.89
O-103712,SKU-032,Fashion,2,733.29
O-103712,SKU-115,Beauty,2,1957.99
O-103712,SKU-078,Beauty,1,235.61
O-103712,SKU-072,Beauty,2,271.2
O-103713,SKU-045,Beauty,2,2307.6
O-103713,SKU-173,Home,1,1203.8
O-103713,SKU-106,Beauty,2,752.76
O-103713,SKU-035,Beauty,3,2226.74
O-103714,SKU-138,Fashion,3,197.47
O-103715,SKU-179,Sports,4,1084.6
O-103715,SKU-011,Sports,1,1566.25
O-103716,SKU-142,Beauty,4,214.56
O-103716,SKU-155,Beauty,1,2081.82
O-103717,SKU-068,Sports,2,758.46
O-103717,SKU-127,Fashion,1,801.98
O-103717,SKU-198,Fashion,1,1163.47
O-103717,SKU-096,Home,3,918.45
O-103718,SKU-074,Fashion,1,896.41
O-103718,SKU-129,Home,4,2289.01
O-103719,SKU-151,Beauty,3,1643.26
O-103719,SKU-091,Fashion,1,314.03
O-103719,SKU-049,Electronics,1,1930.55
O-103719,SKU-115,Home,1,499.8
O-103720,SKU-122,Beauty,1,1671.5
O-103721,SKU-120,Fashion,1,657.88
O-103721,SKU-108,Electronics,1,2095.52
O-103721,SKU-143,Fashion,1,932.53
O-103721,SKU-122,Home,1,1595.25
O-103722,SKU-006,Beauty,1,62.79
O-103722,SKU-123,Fashion,1,773.72
O-103722,SKU-108,Electronics,2,3406.93
O-103723,SKU-079,Home,1,664.01
O-103723,SKU-153,Fashion,2,1326.56
O-103723,SKU-114,Electronics,2,3256.64
O-103723,SKU-090,Electronics,1,1981.64
O-103724,SKU-082,Home,2,869.96
O-103724,SKU-194,Home,1,2320.35
O-103724,SKU-121,Electronics,2,4666.1
O-103725,SKU-160,Electronics,1,2042.77
O-103725,SKU-151,Electronics,2,4139.83
O-103726,SKU-165,Sports,2,907.95
O-103726,SKU-184,Fashion,3,853.2
O-103726,SKU-012,Electronics,1,645.16
O-103727,SKU-105,Fashion,1,762.37
O-103728,SKU-102,Home,2,2444.48
O-103728,SKU-092,Home,1,778.3
O-103728,SKU-186,Fashion,1,396.87
O-103728,SKU-130,Fashion,1,568.73
O-103729,SKU-088,Fashion,2,1299.79
O-103729,SKU-063,Beauty,3,625.92
O-103729,SKU-135,Fashion,1,626.98
O-103730,SKU-063,Fashion,1,1135.08
O-103731,SKU-047,Home,2,986.58
O-103731,SKU-052,Beauty,1,915.04
O-103731,SKU-174,Beauty,2,1522.58
O-103732,SKU-009,Electronics,2,4575.78
O-103733,SKU-010,Fashion,1,1036.95
O-103734,SKU-120,Sports,2,1029.63
O-103734,SKU-008,Electronics,1,4897.3
O-103735,SKU-018,Fashion,3,973.02
O-103735,SKU-016,Sports,1,578.54
O-103735,SKU-189,Fashion,2,1085.07
O-103735,SKU-063,Beauty,1,1555.04
O-103736,SKU-020,Sports,1,1215.9
O-103736,SKU-021,Sports,1,1404.11
O-103736,SKU-154,Sports,1,2251.06
O-103737,SKU-152,Electronics,1,3158.83
O-103737,SKU-189,Electronics,1,4389.94
O-103737,SKU-103,Sports,2,773.66
O-103737,SKU-081,Electronics,1,2488.64
O-103738,SKU-175,Beauty,1,1714.08
O-103738,SKU-082,Fashion,1,371.49
O-103738,SKU-129,Beauty,1,1522.11
O-103738,SKU-056,Beauty,1,1023.06
O-103739,SKU-020,Beauty,1,164.48
O-103739,SKU-080,Beauty,2,356.14
O-103739,SKU-187,Beauty,1,1488.71
O-103739,SKU-079,Electronics,1,2350.54
O-103740,SKU-131,Beauty,1,590.67
O-103741,SKU-131,Beauty,4,1316.56
O-103742,SKU-172,Beauty,2,1261.79
O-103742,SKU-001,Sports,2,1082.69
O-103742,SKU-072,Beauty,1,1722.85
O-103742,SKU-185,Beauty,2,2259.95
O-103743,SKU-172,Beauty,1,1379.52
O-103743,SKU-167,Sports,2,254.82
O-103744,SKU-038,Fashion,2,86.66
O-103744,SKU-182,Home,1,1718.85
O-103744,SKU-158,Fashion,1,631.23
O-103744,SKU-005,Beauty,2,324.44
O-103745,SKU-088,Sports,1,648.94
O-103745,SKU-154,Fashion,1,963.2
O-103746,SKU-005,Sports,2,1402.89
O-103746,SKU-135,Electronics,1,311.97
O-103747,SKU-071,Home,2,526.8
O-103747,SKU-184,Home,1,1146.18
O-103747,SKU-043,Electronics,1,927.18
O-103747,SKU-180,Home,1,140.51
O-103748,SKU-148,Home,1,1352.08
O-103749,SKU-128,Beauty,2,1199.43
O-103750,SKU-074,Fashion,2,327.58
O-103750,SKU-005,Fashion,1,1211.12
O-103751,SKU-124,Sports,2,1777.6
O-103751,SKU-175,Sports,2,2372.17
O-103751,SKU-062,Beauty,1,1164.48
O-103752,SKU-045,Home,2,319.62
O-103753,SKU-018,Fashion,1,1149.09
O-103754,SKU-015,Home,1,1482.31
O-103754,SKU-091,Electronics,1,1546.5
O-103754,SKU-018,Sports,1,1383.87
O-103755,SKU-100,Beauty,3,1665.37
O-103755,SKU-097,Fashion,2,244.04
O-103755,SKU-009,Beauty,1,119.89
O-103755,SKU-079,Home,1,1684.17
O-103756,SKU-055,Fashion,2,1081.02
O-103756,SKU-142,Beauty,1,1895.45
O-103756,SKU-152,Sports,1,1090.03
O-103756,SKU-024,Fashion,1,1277.86
O-103757,SKU-043,Fashion,3,1094.14
O-103758,SKU-117,Home,4,1536.91
O-103758,SKU-077,Electronics,2,855.21
O-103758,SKU-078,Home,1,897.05
O-103759,SKU-084,Electronics,1,4919.24
O-103759,SKU-156,Electronics,1,2238.77
O-103759,SKU-068,Home,1,1314.53
O-103759,SKU-073,Home,2,1670.99
O-103760,SKU-130,Beauty,1,794.94
O-103761,SKU-166,Electronics,3,1772.47
O-103761,SKU-058,Sports,1,1153.41
O-103761,SKU-092,Beauty,2,84.71
O-103762,SKU-106,Fashion,1,879.66
O-103763,SKU-128,Beauty,2,689.75
O-103764,SKU-078,Home,1,728.4
O-103764,SKU-025,Fashion,1,722.95
O-103764,SKU-053,Electronics,2,2288.34
O-103764,SKU-024,Sports,2,1090.91
O-103765,SKU-173,Home,1,924.03
O-103765,SKU-049,Fashion,1,1351.68
O-103765,SKU-003,Sports,1,742.83
O-103766,SKU-096,Home,2,2405.25
O-103767,SKU-069,Sports,2,2305.19
O-103767,SKU-108,Electronics,2,3614.89
O-103767,SKU-198,Fashion,1,783.71
O-103767,SKU-082,Home,3,106.85
O-103768,SKU-160,Sports,2,355.77
O-103768,SKU-135,Fashion,2,269.48
O-103769,SKU-164,Electronics,4,4388.38
O-103769,SKU-043,Beauty,1,1802.0
O-103769,SKU-178,Sports,1,2038.37
O-103770,SKU-155,Fashion,2,600.96
O-103770,SKU-084,Sports,1,1296.74
O-103771,SKU-159,Electronics,2,4518.88
O-103772,SKU-148,Electronics,1,4810.38
O-103772,SKU-134,Home,1,2026.02
O-103772,SKU-078,Sports,2,741.12
O-103772,SKU-181,Beauty,1,2138.32
O-103773,SKU-085,Sports,1,2354.77
O-103773,SKU-093,Electronics,4,2662.13
O-103774,SKU-097,Beauty,1,2283.99
O-103775,SKU-089,Sports,1,1880.07
O-103775,SKU-195,Home,2,650.2
O-103776,SKU-056,Home,3,2334.72
O-103776,SKU-138,Electronics,1,2637.72
O-103777,SKU-151,Sports,1,2127.62
O-103777,SKU-057,Sports,3,679.36
O-103777,SKU-080,Electronics,3,1422.35
O-103778,SKU-141,Electronics,1,3261.35
O-103778,SKU-184,Electronics,1,2224.92
O-103779,SKU-051,Sports,1,945.39
O-103780,SKU-017,Fashion,1,1183.8
O-103780,SKU-067,Home,1,585.89
O-103780,SKU-099,Sports,1,2270.32
O-103780,SKU-049,Home,2,139.6
O-103781,SKU-080,Sports,1,1715.68
O-103781,SKU-041,Fashion,1,923.94
O-103781,SKU-027,Sports,1,964.52
O-103781,SKU-177,Beauty,3,2391.84
O-103782,SKU-191,Home,2,225.35
O-103783,SKU-196,Electronics,1,2571.11
O-103783,SKU-014,Home,1,1774.45
O-103783,SKU-151,Electronics,1,4780.53
O-103783,SKU-189,Sports,1,1668.61
O-103784,SKU-081,Beauty,1,2169.83
O-103784,SKU-040,Home,1,1412.4
O-103785,SKU-076,Electronics,4,1183.98
O-103785,SKU-024,Fashion,2,354.66
O-103786,SKU-186,Home,1,624.78
O-103786,SKU-103,Electronics,1,2728.17
O-103786,SKU-023,Fashion,2,772.24
O-103786,SKU-051,Fashion,1,1085.55
O-103787,SKU-093,Electronics,1,3596.46
O-103787,SKU-051,Fashion,3,1209.61
O-103787,SKU-014,Home,1,710.62
O-103788,SKU-010,Fashion,2,1033.4
O-103788,SKU-049,Fashion,2,790.3
O-103788,SKU-016,Electronics,1,4132.95
O-103789,SKU-116,Sports,1,1483.99
O-103789,SKU-113,Electronics,1,871.53
O-103790,SKU-172,Electronics,3,4006.29
O-103790,SKU-183,Electronics,1,532.2
O-103791,SKU-158,Sports,1,2181.59
O-103791,SKU-190,Sports,1,308.31
O-103791,SKU-105,Fashion,1,337.66
O-103791,SKU-093,Fashion,1,1428.64
O-103792,SKU-082,Beauty,1,464.93
O-103792,SKU-117,Home,4,823.86
O-103792,SKU-105,Fashion,2,737.53
O-103793,SKU-084,Fashion,1,1211.32
O-103794,SKU-031,Sports,2,687.71
O-103794,SKU-143,Sports,1,296.45
O-103794,SKU-190,Electronics,3,625.69
O-103794,SKU-048,Home,1,1266.26
O-103795,SKU-105,Sports,1,1501.22
O-103796,SKU-154,Fashion,3,969.08
O-103797,SKU-088,Home,1,398.71
O-103798,SKU-015,Fashion,1,737.63
O-103798,SKU-107,Electronics,1,2687.09
O-103799,SKU-159,Electronics,1,2291.43
O-103799,SKU-188,Beauty,4,1999.16
O-103799,SKU-027,Electronics,1,4410.99
O-103800,SKU-178,Beauty,2,1220.21
O-103800,SKU-192,Sports,1,1214.08
O-103800,SKU-098,Electronics,1,4319.28
O-103801,SKU-005,Sports,1,680.23
O-103801,SKU-016,Home,2,1674.98
O-103801,SKU-193,Home,1,497.37
O-103802,SKU-171,Electronics,1,3344.64
O-103802,SKU-065,Beauty,3,1503.95
O-103802,SKU-035,Sports,3,2267.18
O-103803,SKU-037,Beauty,2,356.89
O-103804,SKU-129,Home,2,344.07
O-103804,SKU-033,Electronics,2,4496.62
O-103805,SKU-163,Fashion,1,151.53
O-103805,SKU-128,Beauty,1,835.0
O-103806,SKU-044,Sports,1,312.16
O-103806,SKU-167,Beauty,1,1330.0
O-103806,SKU-098,Home,1,1951.23
O-103806,SKU-159,Electronics,1,4036.02
O-103807,SKU-136,Fashion,1,202.55
O-103807,SKU-050,Beauty,2,1444.65
O-103808,SKU-147,Electronics,1,3648.71
O-103808,SKU-182,Electronics,4,1214.34
O-103808,SKU-023,Fashion,1,353.63
O-103809,SKU-146,Fashion,3,998.72
O-103809,SKU-059,Beauty,2,1540.68
O-103809,SKU-036,Home,4,689.45
O-103810,SKU-195,Beauty,1,837.94
O-103810,SKU-034,Electronics,2,2095.17
O-103810,SKU-142,Home,1,1541.13
O-103811,SKU-041,Home,4,1872.16
O-103812,SKU-008,Beauty,1,1192.16
O-103812,SKU-012,Fashion,2,764.53
O-103813,SKU-144,Fashion,1,209.33
O-103814,SKU-158,Home,2,1106.74
O-103814,SKU-127,Fashion,1,1492.43
O-103814,SKU-189,Home,2,2145.1
O-103815,SKU-143,Beauty,1,2484.3
O-103816,SKU-032,Fashion,1,1319.4
O-103816,SKU-038,Electronics,3,4142.51
O-103816,SKU-157,Fashion,1,1292.84
O-103817,SKU-086,Electronics,4,586.44
O-103817,SKU-048,Fashion,1,1348.21
O-103817,SKU-184,Sports,1,1520.21
O-103818,SKU-165,Home,2,1233.21
O-103818,SKU-006,Sports,1,505.26
O-103818,SKU-181,Beauty,1,1547.61
O-103819,SKU-005,Electronics,1,3745.44
O-103819,SKU-098,Fashion,1,1296.39
O-103820,SKU-142,Home,1,645.62
O-103820,SKU-008,Home,1,124.77
O-103821,SKU-068,Fashion,2,982.52
O-103821,SKU-004,Beauty,1,662.23
O-103821,SKU-108,Fashion,2,336.21
O-103821,SKU-092,Beauty,3,418.27
O-103822,SKU-103,Sports,1,2497.12
O-103823,SKU-088,Electronics,1,1341.29
O-103824,SKU-184,Fashion,2,482.42
O-103824,SKU-149,Electronics,1,2868.26
O-103824,SKU-006,Sports,3,288.81
O-103825,SKU-187,Beauty,3,2338.2
O-103825,SKU-150,Beauty,1,1760.61
O-103825,SKU-130,Fashion,1,580.71
O-103825,SKU-085,Home,2,897.63
O-103826,SKU-010,Fashion,1,448.58
O-103826,SKU-025,Beauty,1,241.69
O-103826,SKU-100,Home,1,1602.27
O-103826,SKU-085,Home,2,2062.32
O-103827,SKU-132,Sports,2,1648.06
O-103828,SKU-126,Sports,1,323.08
O-103829,SKU-131,Fashion,4,1004.81
O-103829,SKU-114,Beauty,1,1147.35
O-103829,SKU-187,Sports,1,1907.03
O-103829,SKU-098,Sports,2,1311.3
O-103830,SKU-061,Beauty,1,813.06
O-103830,SKU-019,Electronics,1,3213.89
O-103830,SKU-053,Beauty,1,2388.77
O-103831,SKU-166,Home,1,2280.07
O-103832,SKU-036,Electronics,3,3604.84
O-103832,SKU-152,Electronics,1,2692.69
O-103833,SKU-026,Home,1,69.42
O-103833,SKU-187,Sports,1,317.24
O-103834,SKU-098,Electronics,1,4218.6
O-103835,SKU-072,Beauty,1,400.84
O-103836,SKU-151,Beauty,1,730.93
O-103836,SKU-071,Electronics,1,4889.29
O-103837,SKU-193,Sports,2,420.33
O-103837,SKU-148,Electronics,1,4486.56
O-103838,SKU-055,Fashion,1,1403.94
O-103838,SKU-131,Electronics,1,319.17
O-103838,SKU-005,Fashion,1,110.6
O-103838,SKU-054,Sports,1,2334.71
O-103839,SKU-151,Home,1,1656.87
O-103839,SKU-196,Sports,2,599.43
O-103839,SKU-083,Home,1,1060.19
O-103840,SKU-184,Sports,1,1323.98
O-103841,SKU-075,Electronics,1,3832.21
O-103841,SKU-079,Sports,1,1306.59
O-103842,SKU-183,Electronics,2,4870.52
O-103842,SKU-193,Fashion,1,315.63
O-103843,SKU-118,Electronics,1,1196.69
O-103843,SKU-145,Fashion,1,1324.03
O-103843,SKU-188,Home,1,852.55
O-103844,SKU-079,Home,1,1942.84
O-103844,SKU-113,Sports,2,755.74
O-103845,SKU-062,Fashion,4,136.49
O-103845,SKU-151,Electronics,1,794.93
O-103846,SKU-189,Beauty,1,1626.97
O-103847,SKU-122,Home,2,232.37
O-103848,SKU-164,Electronics,4,560.25
O-103849,SKU-145,Home,1,1424.21
O-103849,SKU-085,Home,1,1158.33
O-103850,SKU-169,Electronics,1,852.74
O-103850,SKU-187,Sports,1,1692.31
O-103850,SKU-101,Fashion,1,623.48
O-103850,SKU-127,Sports,1,922.85
O-103851,SKU-195,Sports,1,548.95
O-103852,SKU-104,Sports,2,1721.62
O-103852,SKU-161,Beauty,1,2309.84
O-103853,SKU-085,Home,3,1405.19
O-103853,SKU-098,Sports,2,2314.38
O-103853,SKU-177,Home,1,1098.29
O-103854,SKU-095,Sports,3,277.56
O-103855,SKU-170,Home,2,323.32
O-103855,SKU-048,Sports,4,1943.75
O-103855,SKU-041,Electronics,1,1026.65
O-103855,SKU-135,Electronics,1,1527.21
O-103856,SKU-135,Home,4,446.07
O-103856,SKU-056,Fashion,2,1282.22
O-103856,SKU-040,Home,3,843.02
O-103857,SKU-011,Fashion,1,683.8
O-103857,SKU-112,Beauty,2,2360.08
O-103857,SKU-131,Sports,1,1167.56
O-103857,SKU-132,Fashion,1,1106.84
O-103858,SKU-175,Beauty,1,1523.78
O-103859,SKU-125,Sports,3,689.62
O-103859,SKU-105,Electronics,2,4193.66
O-103859,SKU-164,Sports,1,1606.81
O-103859,SKU-127,Beauty,1,2426.33
O-103860,SKU-072,Sports,1,515.69
O-103860,SKU-083,Home,1,926.11
O-103861,SKU-123,Sports,1,784.29
O-103861,SKU-069,Fashion,1,1185.88
O-103861,SKU-188,Sports,1,1885.25
O-103861,SKU-072,Beauty,2,2258.34
O-103862,SKU-086,Fashion,1,861.28
O-103862,SKU-038,Home,1,1824.39
O-103862,SKU-021,Electronics,2,2125.77
O-103862,SKU-060,Beauty,1,1577.77
O-103863,SKU-083,Fashion,2,1297.87
O-103863,SKU-089,Sports,3,275.44
O-103863,SKU-176,Home,4,867.35
O-103864,SKU-129,Beauty,2,916.12
O-103864,SKU-180,Fashion,1,669.37
O-103864,SKU-160,Sports,2,583.87
O-103865,SKU-182,Beauty,1,1823.97
O-103866,SKU-071,Electronics,1,1948.12
O-103866,SKU-023,Fashion,1,832.84
O-103866,SKU-176,Sports,1,79.07
O-103867,SKU-099,Home,1,2141.0
O-103867,SKU-176,Beauty,1,1518.33
O-103868,SKU-114,Electronics,1,621.05
O-103868,SKU-083,Sports,2,2010.13
O-103868,SKU-195,Sports,3,2341.45
O-103868,SKU-031,Beauty,3,117.09
O-103869,SKU-109,Fashion,1,239.48
O-103870,SKU-086,Sports,1,1084.37
O-103870,SKU-058,Beauty,1,178.48
O-103870,SKU-069,Fashion,2,1411.45
O-103871,SKU-082,Fashion,4,1131.08
O-103871,SKU-019,Beauty,1,1067.34
O-103872,SKU-080,Sports,1,627.04
O-103872,SKU-029,Beauty,3,2231.04
O-103873,SKU-113,Home,4,2429.88
O-103873,SKU-136,Electronics,1,1800.93
O-103873,SKU-154,Electronics,3,3753.76
O-103873,SKU-110,Sports,4,2238.21
O-103874,SKU-053,Fashion,1,1458.74
O-103875,SKU-189,Home,2,1523.81
O-103875,SKU-130,Electronics,4,4812.15
O-103876,SKU-029,Beauty,1,261.88
O-103877,SKU-050,Electronics,3,4127.89
O-103877,SKU-010,Fashion,4,957.68
O-103878,SKU-148,Home,2,324.64
O-103878,SKU-122,Home,1,1051.14
O-103879,SKU-072,Fashion,1,1323.5
O-103879,SKU-038,Sports,1,805.26
O-103879,SKU-033,Home,1,1133.57
O-103879,SKU-135,Fashion,3,744.92
O-103880,SKU-198,Beauty,1,1283.12
O-103880,SKU-170,Beauty,1,630.78
O-103880,SKU-154,Beauty,3,169.69
O-103880,SKU-043,Sports,2,97.96
O-103881,SKU-013,Fashion,1,767.77
O-103881,SKU-146,Beauty,2,2133.37
O-103881,SKU-161,Electronics,1,2357.56
O-103881,SKU-134,Electronics,1,1502.37
O-103882,SKU-163,Sports,1,959.46
O-103883,SKU-009,Electronics,1,1178.1
O-103883,SKU-071,Home,4,1477.69
