order_id,sku,product_category,ordered_qty,unit_price,shipped_qty,delivered_qty,delivered_date,damaged_flag,returned_flag,in_full_line_flag,short_qty,line_revenue,delivered_revenue,lost_revenue_est
O-104609,SKU-068,Home,1,324.94,1,1,2024-02-24,0,0,1,0,324.94,324.94,0.0
O-104609,SKU-035,Fashion,2,787.99,2,2,2024-02-24,0,0,1,0,1575.98,1575.98,0.0
O-104610,SKU-173,Fashion,3,529.22,3,3,2024-04-03,0,0,1,0,1587.66,1587.66,0.0
O-104610,SKU-176,Electronics,2,820.55,2,2,2024-04-03,0,0,1,0,1641.1,1641.1,0.0
O-104611,SKU-103,Sports,1,2238.02,1,1,2024-02-22,0,0,1,0,2238.02,2238.02,0.0
O-104611,SKU-005,Electronics,1,945.42,1,1,2024-02-22,0,0,1,0,945.42,945.42,0.0
O-104611,SKU-022,Sports,1,1571.62,1,1,2024-02-22,0,0,1,0,1571.62,1571.62,0.0
O-104611,SKU-148,Sports,1,2217.39,1,0,2024-02-22,0,0,0,1,2217.39,0.0,2217.39
O-104612,SKU-175,Electronics,2,3479.54,2,1,2024-03-31,0,0,0,1,6959.08,3479.54,3479.54
O-104612,SKU-067,Sports,2,538.72,2,2,2024-03-31,0,0,1,0,1077.44,1077.44,0.0
O-104612,SKU-143,Beauty,1,828.19,1,1,2024-03-31,0,0,1,0,828.19,828.19,0.0
O-104613,SKU-001,Electronics,1,1833.72,1,1,2024-03-06,0,0,1,0,1833.72,1833.72,0.0
O-104613,SKU-180,Sports,1,2320.55,1,1,2024-03-05,0,0,1,0,2320.55,2320.55,0.0
O-104613,SKU-031,Beauty,2,1823.69,2,2,2024-03-06,0,0,1,0,3647.38,3647.38,0.0
O-104613,SKU-121,Beauty,1,1330.62,1,1,2024-03-05,0,0,1,0,1330.62,1330.62,0.0
O-104614,SKU-027,Home,2,217.95,2,2,2024-02-18,0,0,1,0,435.9,435.9,0.0
O-104614,SKU-094,Electronics,3,696.62,3,3,2024-02-18,0,0,1,0,2089.86,2089.86,0.0
O-104615,SKU-123,Electronics,2,2152.96,2,2,2024-04-05,1,0,1,0,4305.92,4305.92,0.0
O-104615,SKU-120,Electronics,2,1230.21,2,2,2024-04-06,0,0,1,0,2460.42,2460.42,0.0
O-104615,SKU-167,Beauty,1,1487.79,1,0,2024-04-06,0,1,0,1,1487.79,0.0,1487.79
O-104616,SKU-074,Fashion,1,118.8,1,1,2024-02-29,0,1,1,0,118.8,118.8,0.0
O-104616,SKU-015,Home,4,1884.5,4,4,2024-03-01,0,0,1,0,7538.0,7538.0,0.0
O-104617,SKU-058,Fashion,1,1161.6,1,1,2024-04-14,1,0,1,0,1161.6,1161.6,0.0
O-104617,SKU-109,Beauty,1,1300.94,1,1,2024-04-14,0,0,1,0,1300.94,1300.94,0.0
O-104617,SKU-141,Sports,2,359.73,2,2,2024-04-14,0,0,1,0,719.46,719.46,0.0
O-104617,SKU-149,Beauty,2,1246.87,2,2,2024-04-14,0,0,1,0,2493.74,2493.74,0.0
O-104618,SKU-116,Fashion,2,190.67,2,2,2024-02-27,0,0,1,0,381.34,381.34,0.0
O-104618,SKU-180,Beauty,2,933.47,2,2,2024-02-27,0,0,1,0,1866.94,1866.94,0.0
O-104618,SKU-039,Electronics,1,4131.01,1,1,2024-02-27,0,0,1,0,4131.01,4131.01,0.0
O-104618,SKU-166,Electronics,1,4762.8,1,1,2024-02-27,0,0,1,0,4762.8,4762.8,0.0
O-104619,SKU-084,Electronics,1,4070.54,1,1,2024-04-10,1,0,1,0,4070.54,4070.54,0.0
O-104619,SKU-018,Sports,2,1566.13,2,2,2024-04-11,0,0,1,0,3132.26,3132.26,0.0
O-104619,SKU-024,Electronics,1,4600.07,1,1,2024-04-10,0,0,1,0,4600.07,4600.07,0.0
O-104620,SKU-014,Beauty,1,1870.63,1,1,2024-04-03,0,0,1,0,1870.63,1870.63,0.0
O-104620,SKU-174,Sports,1,1927.86,1,1,2024-04-02,0,0,1,0,1927.86,1927.86,0.0
O-104620,SKU-121,Fashion,1,557.36,1,1,2024-04-02,0,0,1,0,557.36,557.36,0.0
O-104620,SKU-028,Electronics,1,2611.92,1,1,2024-04-03,0,0,1,0,2611.92,2611.92,0.0
O-104621,SKU-186,Electronics,1,1046.32,1,1,2024-02-07,0,0,1,0,1046.32,1046.32,0.0
O-104621,SKU-046,Fashion,1,455.44,1,1,2024-02-07,0,0,1,0,455.44,455.44,0.0
O-104622,SKU-013,Fashion,1,178.01,1,1,2024-04-30,0,0,1,0,178.01,178.01,0.0
O-104622,SKU-039,Fashion,1,730.63,1,1,2024-04-30,0,0,1,0,730.63,730.63,0.0
O-104623,SKU-145,Home,2,2113.33,2,2,2024-03-31,0,0,1,0,4226.66,4226.66,0.0
O-104623,SKU-122,Sports,2,1004.58,2,1,2024-03-31,0,0,0,1,2009.16,1004.58,1004.58
O-104623,SKU-042,Home,2,1897.93,2,2,2024-03-31,0,0,1,0,3795.86,3795.86,0.0
O-104623,SKU-176,Electronics,1,4343.23,1,1,2024-03-31,0,0,1,0,4343.23,4343.23,0.0
O-104624,SKU-021,Electronics,2,617.82,2,2,2024-03-27,0,0,1,0,1235.64,1235.64,0.0
O-104625,SKU-173,Sports,2,1401.82,2,2,2024-01-06,0,0,1,0,2803.64,2803.64,0.0
O-104625,SKU-045,Beauty,1,1231.58,1,1,2024-01-06,0,0,1,0,1231.58,1231.58,0.0
O-104626,SKU-094,Beauty,1,894.2,1,1,2024-04-24,0,0,1,0,894.2,894.2,0.0
O-104626,SKU-160,Fashion,2,1441.64,2,2,2024-04-24,0,0,1,0,2883.28,2883.28,0.0
O-104626,SKU-155,Beauty,1,87.62,1,1,2024-04-24,0,0,1,0,87.62,87.62,0.0
O-104627,SKU-173,Fashion,1,122.92,1,1,2024-03-30,0,0,1,0,122.92,122.92,0.0
O-104627,SKU-178,Home,1,926.75,1,1,2024-03-30,0,0,1,0,926.75,926.75,0.0
O-104627,SKU-168,Sports,1,72.0,1,1,2024-03-30,0,0,1,0,72.0,72.0,0.0
O-104628,SKU-109,Beauty,2,1590.52,2,2,2024-04-03,0,0,1,0,3181.04,3181.04,0.0
O-104628,SKU-083,Fashion,1,1299.13,1,1,2024-04-03,0,0,1,0,1299.13,1299.13,0.0
O-104628,SKU-153,Fashion,2,388.45,2,2,2024-04-03,0,1,1,0,776.9,776.9,0.0
O-104629,SKU-195,Beauty,1,1394.56,1,1,2024-03-06,0,0,1,0,1394.56,1394.56,0.0
O-104629,SKU-043,Sports,3,1715.49,3,3,2024-03-06,0,0,1,0,5146.47,5146.47,0.0
O-104629,SKU-089,Fashion,1,264.8,1,1,2024-03-06,0,0,1,0,264.8,264.8,0.0
O-104629,SKU-039,Home,1,1130.66,1,0,2024-03-06,0,0,0,1,1130.66,0.0,1130.66
O-104630,SKU-015,Beauty,2,1028.37,2,2,2024-03-19,0,0,1,0,2056.74,2056.74,0.0
O-104630,SKU-073,Fashion,1,1411.74,1,1,2024-03-19,0,0,1,0,1411.74,1411.74,0.0
O-104630,SKU-022,Electronics,1,998.58,1,1,2024-03-19,0,1,1,0,998.58,998.58,0.0
O-104631,SKU-090,Home,1,1794.22,1,1,2024-02-24,0,1,1,0,1794.22,1794.22,0.0
O-104631,SKU-200,Beauty,1,1265.73,1,1,2024-02-24,0,1,1,0,1265.73,1265.73,0.0
O-104632,SKU-075,Electronics,1,550.37,1,1,2024-01-10,0,1,1,0,550.37,550.37,0.0
O-104633,SKU-175,Electronics,1,2132.03,1,1,2024-02-07,0,0,1,0,2132.03,2132.03,0.0
O-104633,SKU-094,Home,1,359.57,1,0,2024-02-07,0,0,0,1,359.57,0.0,359.57
O-104634,SKU-062,Home,1,1016.33,1,1,2024-02-08,0,0,1,0,1016.33,1016.33,0.0
O-104634,SKU-118,Beauty,2,2139.03,2,2,2024-02-08,0,0,1,0,4278.06,4278.06,0.0
O-104634,SKU-200,Beauty,1,562.61,1,1,2024-02-08,0,0,1,0,562.61,562.61,0.0
O-104634,SKU-157,Beauty,1,2079.65,1,1,2024-02-08,0,0,1,0,2079.65,2079.65,0.0
O-104635,SKU-190,Sports,3,145.82,3,3,2024-01-13,0,0,1,0,437.46,437.46,0.0
O-104635,SKU-147,Beauty,1,176.2,1,1,2024-01-13,1,0,1,0,176.2,176.2,0.0
O-104635,SKU-198,Beauty,1,334.69,1,1,2024-01-13,0,0,1,0,334.69,334.69,0.0
O-104636,SKU-137,Beauty,1,1717.23,1,1,2024-04-15,0,0,1,0,1717.23,1717.23,0.0
O-104636,SKU-030,Electronics,1,2916.23,1,1,2024-04-15,0,0,1,0,2916.23,2916.23,0.0
O-104637,SKU-136,Beauty,1,736.27,1,1,2024-01-08,0,0,1,0,736.27,736.27,0.0
O-104637,SKU-082,Electronics,2,4295.64,2,2,2024-01-08,0,0,1,0,8591.28,8591.28,0.0
O-104637,SKU-088,Beauty,1,284.67,1,1,2024-01-08,0,0,1,0,284.67,284.67,0.0
O-104638,SKU-078,Sports,1,298.43,1,1,2024-02-29,0,0,1,0,298.43,298.43,0.0
O-104639,SKU-169,Electronics,1,4400.15,1,1,2024-03-02,1,0,1,0,4400.15,4400.15,0.0
O-104640,SKU-093,Fashion,1,1167.19,1,1,2024-02-23,0,0,1,0,1167.19,1167.19,0.0
O-104640,SKU-134,Sports,4,1034.53,4,4,2024-02-24,0,0,1,0,4138.12,4138.12,0.0
O-104641,SKU-186,Sports,2,1888.55,2,2,2024-05-05,0,0,1,0,3777.1,3777.1,0.0
O-104641,SKU-101,Sports,1,334.37,1,1,2024-05-05,0,0,1,0,334.37,334.37,0.0
O-104642,SKU-021,Fashion,1,652.99,1,1,2024-01-17,0,0,1,0,652.99,652.99,0.0
O-104643,SKU-070,Electronics,4,4360.18,4,4,2024-03-31,0,0,1,0,17440.72,17440.72,0.0
O-104643,SKU-151,Sports,1,1076.07,1,0,2024-03-31,0,0,0,1,1076.07,0.0,1076.07
O-104643,SKU-157,Electronics,1,4654.61,1,1,2024-03-31,1,0,1,0,4654.61,4654.61,0.0
O-104644,SKU-055,Sports,1,708.26,1,1,2024-03-08,0,0,1,0,708.26,708.26,0.0
O-104644,SKU-087,Beauty,2,1699.41,2,2,2024-03-07,0,0,1,0,3398.82,3398.82,0.0
O-104645,SKU-044,Electronics,2,1498.64,2,2,2024-04-01,0,0,1,0,2997.28,2997.28,0.0
O-104645,SKU-073,Fashion,2,298.41,2,2,2024-04-01,0,1,1,0,596.82,596.82,0.0
O-104646,SKU-114,Fashion,1,419.79,1,1,2024-03-08,0,0,1,0,419.79,419.79,0.0
O-104646,SKU-066,Electronics,1,1658.46,1,0,2024-03-08,0,0,0,1,1658.46,0.0,1658.46
O-104646,SKU-068,Sports,1,1748.24,1,1,2024-03-08,0,0,1,0,1748.24,1748.24,0.0
O-104647,SKU-159,Beauty,1,1747.15,1,1,2024-04-05,0,0,1,0,1747.15,1747.15,0.0
O-104647,SKU-148,Home,1,805.94,1,1,2024-04-05,0,0,1,0,805.94,805.94,0.0
O-104647,SKU-143,Home,1,885.69,1,1,2024-04-05,0,0,1,0,885.69,885.69,0.0
O-104648,SKU-067,Fashion,2,806.75,2,2,2024-03-12,0,0,1,0,1613.5,1613.5,0.0
O-104649,SKU-196,Fashion,2,334.58,2,2,2024-02-09,0,1,1,0,669.16,669.16,0.0
O-104649,SKU-063,Home,1,1351.73,1,1,2024-02-09,0,0,1,0,1351.73,1351.73,0.0
O-104650,SKU-113,Electronics,3,4896.22,3,3,2024-02-24,0,0,1,0,14688.66,14688.66,0.0
O-104650,SKU-189,Electronics,4,4907.99,4,3,2024-02-24,0,0,0,1,19631.96,14723.97,4907.99
O-104650,SKU-152,Electronics,2,2944.47,2,2,2024-02-24,0,0,1,0,5888.94,5888.94,0.0
O-104650,SKU-028,Electronics,1,3905.2,1,1,2024-02-24,0,0,1,0,3905.2,3905.2,0.0
O-104651,SKU-180,Electronics,2,3444.97,2,2,2024-04-08,0,0,1,0,6889.94,6889.94,0.0
O-104651,SKU-133,Sports,2,1378.21,2,2,2024-04-08,0,0,1,0,2756.42,2756.42,0.0
O-104651,SKU-096,Fashion,2,130.95,2,2,2024-04-08,0,0,1,0,261.9,261.9,0.0
O-104652,SKU-106,Beauty,2,1092.95,2,2,2024-02-24,0,0,1,0,2185.9,2185.9,0.0
O-104652,SKU-174,Sports,1,1085.31,1,1,2024-02-23,0,0,1,0,1085.31,1085.31,0.0
O-104653,SKU-157,Sports,2,306.63,2,2,2024-01-27,0,0,1,0,613.26,613.26,0.0
O-104654,SKU-172,Sports,1,1414.48,1,1,2024-01-30,0,0,1,0,1414.48,1414.48,0.0
O-104654,SKU-187,Home,3,1964.79,3,3,2024-01-30,0,0,1,0,5894.37,5894.37,0.0
O-104654,SKU-083,Home,1,2071.86,1,1,2024-01-30,0,0,1,0,2071.86,2071.86,0.0
O-104655,SKU-020,Beauty,1,183.9,1,1,2024-01-09,0,1,1,0,183.9,183.9,0.0
O-104655,SKU-063,Electronics,1,3129.83,1,1,2024-01-09,0,0,1,0,3129.83,3129.83,0.0
O-104655,SKU-092,Sports,1,387.71,1,1,2024-01-10,0,0,1,0,387.71,387.71,0.0
O-104655,SKU-148,Home,1,542.4,1,1,2024-01-10,0,1,1,0,542.4,542.4,0.0
O-104656,SKU-014,Home,2,1579.05,2,2,2024-01-08,0,0,1,0,3158.1,3158.1,0.0
O-104656,SKU-169,Fashion,1,1086.51,1,1,2024-01-08,0,0,1,0,1086.51,1086.51,0.0
O-104656,SKU-117,Sports,1,1927.81,1,1,2024-01-08,0,0,1,0,1927.81,1927.81,0.0
O-104657,SKU-003,Home,1,2201.25,1,1,2024-03-19,0,0,1,0,2201.25,2201.25,0.0
O-104657,SKU-195,Beauty,1,474.36,1,1,2024-03-19,0,0,1,0,474.36,474.36,0.0
O-104657,SKU-011,Fashion,1,356.78,1,1,2024-03-19,0,0,1,0,356.78,356.78,0.0
O-104657,SKU-040,Home,1,1266.89,1,1,2024-03-19,0,1,1,0,1266.89,1266.89,0.0
O-104658,SKU-089,Home,2,1670.55,2,2,2024-01-29,0,0,1,0,3341.1,3341.1,0.0
O-104658,SKU-158,Electronics,1,2395.53,1,1,2024-01-29,0,1,1,0,2395.53,2395.53,0.0
O-104658,SKU-127,Fashion,1,337.05,1,1,2024-01-29,0,0,1,0,337.05,337.05,0.0
O-104658,SKU-170,Fashion,1,453.02,1,1,2024-01-29,0,0,1,0,453.02,453.02,0.0
O-104659,SKU-076,Sports,3,1496.94,3,3,2024-03-26,0,0,1,0,4490.82,4490.82,0.0
O-104660,SKU-042,Sports,2,1569.75,2,2,2024-02-15,0,0,1,0,3139.5,3139.5,0.0
O-104660,SKU-148,Electronics,1,2632.63,1,1,2024-02-15,0,0,1,0,2632.63,2632.63,0.0
O-104660,SKU-133,Sports,1,2297.99,1,1,2024-02-15,0,0,1,0,2297.99,2297.99,0.0
O-104660,SKU-124,Home,4,2048.08,4,4,2024-02-15,0,1,1,0,8192.32,8192.32,0.0
O-104661,SKU-017,Beauty,3,1911.06,3,3,2024-03-31,0,0,1,0,5733.18,5733.18,0.0
O-104661,SKU-195,Fashion,1,605.89,1,1,2024-03-31,0,0,1,0,605.89,605.89,0.0
O-104661,SKU-073,Sports,2,1539.89,2,2,2024-03-31,0,0,1,0,3079.78,3079.78,0.0
O-104662,SKU-187,Beauty,1,635.47,1,1,2024-04-03,1,0,1,0,635.47,635.47,0.0
O-104662,SKU-139,Fashion,1,534.71,1,1,2024-04-02,0,1,1,0,534.71,534.71,0.0
O-104662,SKU-072,Beauty,2,452.02,2,2,2024-04-02,0,1,1,0,904.04,904.04,0.0
O-104663,SKU-002,Sports,2,269.61,2,2,2024-01-24,0,0,1,0,539.22,539.22,0.0
O-104663,SKU-076,Home,3,149.34,3,3,2024-01-24,0,0,1,0,448.02,448.02,0.0
O-104663,SKU-045,Beauty,3,117.75,3,3,2024-01-24,0,0,1,0,353.25,353.25,0.0
O-104664,SKU-027,Fashion,1,1137.66,1,1,2024-02-09,0,0,1,0,1137.66,1137.66,0.0
O-104664,SKU-124,Beauty,1,2252.14,1,1,2024-02-09,0,0,1,0,2252.14,2252.14,0.0
O-104664,SKU-185,Home,1,1776.63,1,1,2024-02-09,0,0,1,0,1776.63,1776.63,0.0
O-104664,SKU-141,Electronics,2,1234.09,2,2,2024-02-09,0,0,1,0,2468.18,2468.18,0.0
O-104665,SKU-068,Home,1,2237.8,1,1,2024-02-29,0,0,1,0,2237.8,2237.8,0.0
O-104665,SKU-111,Beauty,1,1591.89,1,1,2024-03-01,0,0,1,0,1591.89,1591.89,0.0
O-104665,SKU-021,Fashion,2,362.08,2,2,2024-03-01,0,0,1,0,724.16,724.16,0.0
O-104665,SKU-118,Sports,4,901.05,4,4,2024-02-29,0,0,1,0,3604.2,3604.2,0.0
O-104666,SKU-013,Fashion,1,449.46,1,1,2024-03-10,0,0,1,0,449.46,449.46,0.0
O-104666,SKU-070,Home,1,1424.22,1,1,2024-03-10,0,0,1,0,1424.22,1424.22,0.0
O-104667,SKU-160,Beauty,1,1446.22,1,1,2024-04-16,0,0,1,0,1446.22,1446.22,0.0
O-104667,SKU-047,Sports,1,2086.05,1,1,2024-04-16,0,0,1,0,2086.05,2086.05,0.0
O-104667,SKU-109,Sports,2,727.35,2,2,2024-04-16,0,0,1,0,1454.7,1454.7,0.0
O-104667,SKU-115,Sports,1,631.42,1,1,2024-04-16,1,0,1,0,631.42,631.42,0.0
O-104668,SKU-167,Sports,1,633.39,1,1,2024-03-11,0,0,1,0,633.39,633.39,0.0
O-104668,SKU-159,Sports,2,658.04,2,2,2024-03-11,0,0,1,0,1316.08,1316.08,0.0
O-104668,SKU-117,Beauty,1,1382.6,1,1,2024-03-11,0,0,1,0,1382.6,1382.6,0.0
O-104668,SKU-151,Beauty,1,2101.37,1,0,2024-03-11,0,0,0,1,2101.37,0.0,2101.37
O-104669,SKU-085,Fashion,1,657.41,1,1,2024-01-28,0,0,1,0,657.41,657.41,0.0
O-104669,SKU-076,Fashion,3,628.57,3,2,2024-01-28,0,0,0,1,1885.71,1257.14,628.57
O-104670,SKU-132,Beauty,1,2289.28,1,1,2024-03-19,0,0,1,0,2289.28,2289.28,0.0
O-104670,SKU-067,Fashion,1,1256.33,1,1,2024-03-18,0,0,1,0,1256.33,1256.33,0.0
O-104671,SKU-018,Home,1,1587.85,1,1,2024-04-21,0,0,1,0,1587.85,1587.85,0.0
O-104672,SKU-072,Home,1,2092.28,1,1,2024-01-23,0,0,1,0,2092.28,2092.28,0.0
O-104672,SKU-002,Sports,1,431.81,1,1,2024-01-23,0,0,1,0,431.81,431.81,0.0
O-104672,SKU-030,Home,2,1957.1,2,2,2024-01-23,0,0,1,0,3914.2,3914.2,0.0
O-104672,SKU-157,Beauty,2,2168.93,2,2,2024-01-23,0,0,1,0,4337.86,4337.86,0.0
O-104673,SKU-001,Beauty,1,2216.06,1,1,2024-02-25,0,0,1,0,2216.06,2216.06,0.0
O-104673,SKU-177,Home,1,361.28,1,1,2024-02-25,0,0,1,0,361.28,361.28,0.0
O-104673,SKU-085,Beauty,1,1372.63,1,0,2024-02-25,0,0,0,1,1372.63,0.0,1372.63
O-104673,SKU-155,Fashion,1,1288.74,1,1,2024-02-25,0,0,1,0,1288.74,1288.74,0.0
O-104674,SKU-170,Home,1,1433.07,1,1,2024-01-14,0,0,1,0,1433.07,1433.07,0.0
O-104674,SKU-017,Fashion,3,459.08,3,2,2024-01-14,0,0,0,1,1377.24,918.16,459.08
O-104674,SKU-179,Beauty,1,2233.56,1,1,2024-01-14,0,0,1,0,2233.56,2233.56,0.0
O-104674,SKU-149,Home,3,624.74,3,3,2024-01-14,0,0,1,0,1874.22,1874.22,0.0
O-104675,SKU-133,Sports,2,1627.74,2,1,2024-04-05,0,0,0,1,3255.48,1627.74,1627.74
O-104676,SKU-007,Electronics,2,2623.46,2,2,2024-01-08,0,0,1,0,5246.92,5246.92,0.0
O-104677,SKU-040,Fashion,1,528.52,1,1,2024-01-13,0,0,1,0,528.52,528.52,0.0
O-104677,SKU-072,Beauty,2,1657.86,2,2,2024-01-13,0,0,1,0,3315.72,3315.72,0.0
O-104677,SKU-136,Sports,4,471.78,4,4,2024-01-13,0,0,1,0,1887.12,1887.12,0.0
O-104677,SKU-074,Home,1,2033.62,1,1,2024-01-13,1,0,1,0,2033.62,2033.62,0.0
O-104678,SKU-109,Fashion,2,1440.73,2,2,2024-01-22,0,1,1,0,2881.46,2881.46,0.0
O-104679,SKU-105,Electronics,1,4906.97,1,1,2024-02-10,0,0,1,0,4906.97,4906.97,0.0
O-104680,SKU-018,Beauty,2,297.84,2,2,2024-02-07,0,0,1,0,595.68,595.68,0.0
O-104680,SKU-093,Home,1,1963.98,1,0,2024-02-07,0,0,0,1,1963.98,0.0,1963.98
O-104680,SKU-105,Home,1,1278.76,1,1,2024-02-07,0,0,1,0,1278.76,1278.76,0.0
O-104680,SKU-142,Home,1,2104.32,1,1,2024-02-07,0,1,1,0,2104.32,2104.32,0.0
O-104681,SKU-016,Beauty,1,843.77,1,1,2024-03-26,0,0,1,0,843.77,843.77,0.0
O-104681,SKU-120,Fashion,1,696.99,1,1,2024-03-26,0,0,1,0,696.99,696.99,0.0
O-104681,SKU-008,Sports,1,1051.44,1,0,2024-03-26,0,0,0,1,1051.44,0.0,1051.44
O-104681,SKU-169,Fashion,3,562.45,3,3,2024-03-26,0,1,1,0,1687.3500000000001,1687.3500000000001,0.0
O-104682,SKU-133,Electronics,1,2973.17,1,1,2024-03-20,0,0,1,0,2973.17,2973.17,0.0
O-104682,SKU-008,Beauty,1,1786.51,1,1,2024-03-20,0,0,1,0,1786.51,1786.51,0.0
O-104682,SKU-081,Electronics,1,1853.8,1,1,2024-03-20,0,0,1,0,1853.8,1853.8,0.0
O-104682,SKU-060,Home,1,2305.21,1,1,2024-03-20,0,0,1,0,2305.21,2305.21,0.0
O-104683,SKU-181,Fashion,2,315.2,2,1,2024-02-21,0,0,0,1,630.4,315.2,315.2
O-104683,SKU-034,Home,2,2169.32,2,2,2024-02-21,0,0,1,0,4338.64,4338.64,0.0
O-104683,SKU-116,Home,2,1677.27,2,2,2024-02-21,0,0,1,0,3354.54,3354.54,0.0
O-104683,SKU-163,Electronics,2,789.19,2,2,2024-02-21,0,0,1,0,1578.38,1578.38,0.0
O-104684,SKU-055,Home,3,2325.42,3,3,2024-01-09,0,0,1,0,6976.26,6976.26,0.0
O-104684,SKU-113,Beauty,1,742.91,1,1,2024-01-09,0,0,1,0,742.91,742.91,0.0
O-104684,SKU-173,Electronics,1,737.41,1,1,2024-01-09,0,0,1,0,737.41,737.41,0.0
O-104685,SKU-138,Home,2,1407.11,2,2,2024-02-08,0,0,1,0,2814.22,2814.22,0.0
O-104685,SKU-106,Fashion,1,676.29,1,1,2024-02-08,0,0,1,0,676.29,676.29,0.0
O-104685,SKU-163,Fashion,3,93.51,3,2,2024-02-08,0,0,0,1,280.53000000000003,187.02,93.51
O-104686,SKU-117,Beauty,1,372.04,1,1,2024-04-22,0,0,1,0,372.04,372.04,0.0
O-104686,SKU-091,Home,1,1774.0,1,1,2024-04-22,0,1,1,0,1774.0,1774.0,0.0
O-104687,SKU-017,Electronics,2,4423.82,2,2,2024-02-15,0,0,1,0,8847.64,8847.64,0.0
O-104687,SKU-027,Home,1,636.92,1,1,2024-02-15,0,0,1,0,636.92,636.92,0.0
O-104687,SKU-034,Sports,2,2028.56,2,2,2024-02-15,0,0,1,0,4057.12,4057.12,0.0
O-104688,SKU-179,Electronics,1,2729.15,1,1,2024-02-06,1,1,1,0,2729.15,2729.15,0.0
O-104689,SKU-126,Sports,1,595.53,1,1,2024-04-08,0,0,1,0,595.53,595.53,0.0
O-104689,SKU-140,Beauty,1,2474.36,1,1,2024-04-08,0,0,1,0,2474.36,2474.36,0.0
O-104689,SKU-048,Sports,1,1563.12,1,1,2024-04-08,0,1,1,0,1563.12,1563.12,0.0
O-104690,SKU-195,Beauty,2,1840.47,2,2,2024-02-05,0,0,1,0,3680.94,3680.94,0.0
O-104690,SKU-013,Beauty,1,1964.08,1,1,2024-02-05,0,0,1,0,1964.08,1964.08,0.0
O-104691,SKU-020,Fashion,2,1253.3,2,1,2024-01-09,0,0,0,1,2506.6,1253.3,1253.3
O-104691,SKU-082,Fashion,1,129.1,1,1,2024-01-09,0,0,1,0,129.1,129.1,0.0
O-104691,SKU-179,Sports,3,997.55,3,2,2024-01-09,0,0,0,1,2992.6499999999996,1995.1,997.55
O-104692,SKU-131,Fashion,2,278.67,2,2,2024-04-18,0,0,1,0,557.34,557.34,0.0
O-104693,SKU-132,Home,1,1438.4,1,1,2024-02-22,0,0,1,0,1438.4,1438.4,0.0
O-104693,SKU-103,Fashion,2,839.78,2,2,2024-02-22,0,0,1,0,1679.56,1679.56,0.0
O-104693,SKU-097,Beauty,3,431.15,3,3,2024-02-22,0,0,1,0,1293.4499999999998,1293.4499999999998,0.0
O-104694,SKU-084,Fashion,3,1060.01,3,2,2024-02-05,0,0,0,1,3180.0299999999997,2120.02,1060.01
O-104694,SKU-182,Electronics,1,3233.81,1,1,2024-02-05,0,0,1,0,3233.81,3233.81,0.0
O-104695,SKU-134,Sports,1,734.32,1,1,2024-01-28,0,0,1,0,734.32,734.32,0.0
O-104695,SKU-008,Sports,3,1721.98,3,3,2024-01-28,0,0,1,0,5165.9400000000005,5165.9400000000005,0.0
O-104695,SKU-043,Home,3,337.92,3,3,2024-01-28,0,0,1,0,1013.76,1013.76,0.0
O-104695,SKU-161,Fashion,1,1040.17,1,0,2024-01-28,1,0,0,1,1040.17,0.0,1040.17
O-104696,SKU-036,Sports,2,2362.18,2,2,2024-03-09,0,0,1,0,4724.36,4724.36,0.0
O-104696,SKU-020,Sports,1,610.64,1,1,2024-03-08,0,0,1,0,610.64,610.64,0.0
O-104696,SKU-044,Beauty,1,68.28,1,0,2024-03-08,0,0,0,1,68.28,0.0,68.28
O-104697,SKU-111,Sports,1,1017.63,1,0,2024-04-19,0,0,0,1,1017.63,0.0,1017.63
O-104698,SKU-011,Beauty,1,302.27,1,1,2024-03-20,0,0,1,0,302.27,302.27,0.0
O-104698,SKU-081,Sports,1,692.93,1,1,2024-03-20,0,0,1,0,692.93,692.93,0.0
O-104698,SKU-158,Sports,1,2353.81,1,0,2024-03-20,0,0,0,1,2353.81,0.0,2353.81
O-104698,SKU-070,Sports,1,280.62,1,1,2024-03-20,0,0,1,0,280.62,280.62,0.0
O-104699,SKU-195,Fashion,4,1141.14,4,4,2024-03-13,0,0,1,0,4564.56,4564.56,0.0
O-104700,SKU-045,Sports,2,2481.33,2,2,2024-03-01,0,0,1,0,4962.66,4962.66,0.0
O-104700,SKU-138,Home,2,574.67,2,2,2024-03-01,0,0,1,0,1149.34,1149.34,0.0
O-104701,SKU-178,Beauty,1,2285.99,1,1,2024-02-01,0,0,1,0,2285.99,2285.99,0.0
O-104701,SKU-137,Electronics,1,1057.02,1,1,2024-02-02,0,0,1,0,1057.02,1057.02,0.0
O-104701,SKU-074,Fashion,2,586.08,2,2,2024-02-02,0,0,1,0,1172.16,1172.16,0.0
O-104702,SKU-040,Electronics,1,2091.85,1,1,2024-03-21,0,1,1,0,2091.85,2091.85,0.0
O-104703,SKU-063,Home,1,1501.93,1,1,2024-02-20,0,0,1,0,1501.93,1501.93,0.0
O-104703,SKU-021,Home,3,1148.9,3,3,2024-02-20,0,1,1,0,3446.7000000000003,3446.7000000000003,0.0
O-104703,SKU-172,Sports,2,2033.85,2,2,2024-02-20,0,0,1,0,4067.7,4067.7,0.0
O-104704,SKU-139,Home,1,2306.42,1,1,2024-03-20,0,0,1,0,2306.42,2306.42,0.0
